Sucursal,Cajero,ID_Transaccion,Transaccion,Tiempo_Servicio_seg,Satisfaccion,Monto
443,4208,3,Deposito,149.5574042,Bueno,2540.5
443,4208,3,Deposito,122.3250428,Muy Bueno,2294.32
443,4208,3,Deposito,123.6198055,Bueno,1234.13
443,4208,3,Deposito,213.9233761,Regular,722.26
443,4208,3,Deposito,226.967313,Bueno,2531.42
443,4208,3,Deposito,99.68030886,Regular,2140.32
443,4208,3,Deposito,124.6465282,Muy Bueno,2528.95
443,4208,3,Deposito,112.9694881,Muy Bueno,2571.91
443,4208,3,Deposito,63.83624903,Bueno,1367.27
443,4208,3,Deposito,59.29241876,Malo,2564.91
443,4208,3,Deposito,83.206938,Bueno,2159.99
443,4208,3,Deposito,98.28130339,Bueno,1030.05
443,4208,3,Deposito,244.421739,Bueno,3371.32
443,4208,3,Deposito,80.7870226,Bueno,2169.18
443,4208,3,Deposito,123.019923,Bueno,458.78
443,4208,3,Deposito,97.29984897,Muy Bueno,1558.81
443,4208,3,Deposito,100.2745892,Regular,3036.69
443,4208,3,Deposito,94.31478989,Malo,1997.03
443,4208,3,Deposito,87.07713629,Regular,1566.59
443,4208,3,Deposito,107.197876,Regular,955.29
443,4208,3,Deposito,183.3654736,Regular,2868.3
443,4208,3,Deposito,115.0248285,Regular,1412.35
443,4208,3,Deposito,118.6404609,Muy Malo,1266.38
443,4208,3,Deposito,181.2676336,Regular,2313.6
443,4208,3,Deposito,161.1743425,Muy Malo,2043.75
443,4208,3,Deposito,150.1619623,Regular,2608.7
443,4208,3,Deposito,129.8035159,Muy Malo,1620.3
443,4208,3,Deposito,96.55020653,Malo,2514.75
443,4208,3,Deposito,42.48614134,Malo,816.3
443,4208,3,Deposito,137.2838522,Muy Malo,1867.44
443,4208,3,Deposito,83.35451418,Malo,1407.21
443,4208,3,Deposito,186.1711363,Malo,2292.94
443,4208,3,Deposito,62.14798199,Regular,2233.08
443,4208,3,Deposito,108.7248336,Malo,1285.9
443,4208,3,Deposito,212.9880421,Regular,2649.46
443,4208,3,Deposito,47.87088034,Bueno,620.58
443,4208,3,Deposito,93.84039019,Muy Malo,2228.64
443,4208,3,Deposito,88.00391411,Bueno,2595.47
443,4208,3,Deposito,143.8794926,Muy Malo,1959.02
443,4208,3,Deposito,149.5764062,Bueno,3195.72
443,4208,3,Deposito,102.1840035,Muy Malo,1685.1
443,4208,3,Deposito,44.12093049,Malo,2043.99
443,4208,3,Deposito,137.5185113,Bueno,2513.77
443,4208,3,Deposito,79.284691,Muy Bueno,2690.49
443,4208,3,Deposito,93.75459396,Muy Bueno,2357.11
443,4208,3,Deposito,123.8489374,Muy Bueno,2120.57
443,4208,3,Deposito,343.7322111,Regular,3687.78
443,4208,3,Deposito,163.3047961,Muy Malo,2106.74
443,4208,3,Deposito,66.29758338,Muy Bueno,1517.71
443,4208,3,Deposito,43.41667747,Muy Malo,2124.51
443,4208,3,Deposito,179.5903489,Regular,1816.93
443,4208,3,Deposito,70.54446957,Bueno,1477.65
443,4208,3,Deposito,114.9139024,Bueno,1953.52
443,4208,3,Deposito,85.83635299,Bueno,535.19
443,4208,3,Deposito,63.02142364,Bueno,1435.46
443,4208,3,Deposito,68.90233951,Regular,2233.34
443,4208,3,Deposito,190.6152461,Regular,2920.36
443,4208,3,Deposito,93.05374222,Bueno,826.9
443,4208,3,Deposito,59.93260588,Muy Bueno,2315.31
443,4208,3,Deposito,165.2117458,Bueno,2987.65
443,4208,3,Deposito,110.0387805,Malo,2206.01
443,4208,3,Deposito,50.4701695,Bueno,1597.2
443,4208,3,Deposito,105.4248503,Malo,1334.51
443,4208,3,Deposito,133.8507739,Muy Bueno,1010.16
443,4208,3,Deposito,95.68109084,Malo,1429.06
443,4208,3,Deposito,134.5069435,Malo,652.96
443,4208,3,Deposito,171.0673573,Bueno,1228.57
443,4208,3,Deposito,86.28346222,Muy Malo,1228.97
443,4208,3,Deposito,32.78588676,Malo,965.26
443,4208,3,Deposito,96.59300407,Bueno,1144.92
443,4208,3,Deposito,196.3313345,Bueno,2626.55
443,4208,3,Deposito,50.8586672,Malo,583.27
443,4208,3,Deposito,241.3061731,Muy Bueno,2033.97
443,4208,3,Deposito,47.68226843,Muy Bueno,2152.15
443,4208,3,Deposito,90.70389795,Regular,2364.18
443,4208,3,Deposito,122.5777423,Malo,1227.73
443,4208,3,Deposito,130.0462566,Muy Malo,2514.76
443,4208,3,Deposito,265.5250009,Malo,2223.58
443,4208,3,Deposito,214.1250105,Muy Bueno,3398.36
443,4208,3,Deposito,188.3713459,Bueno,1967.45
443,4208,3,Deposito,104.6322214,Bueno,2267.31
443,4208,3,Deposito,34.97717639,Muy Bueno,688.38
443,4208,3,Deposito,128.3820725,Bueno,2133.24
443,4208,3,Deposito,31.48918657,Bueno,2006.81
443,4208,3,Deposito,55.90743674,Bueno,756.82
443,4208,3,Deposito,145.6888039,Muy Bueno,2990.75
443,4208,3,Deposito,203.174906,Muy Malo,1766.54
443,4208,3,Deposito,294.972042,Muy Bueno,2812.71
443,4208,3,Deposito,71.62029345,Muy Bueno,1891.62
443,4208,3,Deposito,125.717271,Bueno,1629.31
443,4208,3,Deposito,150.2664051,Bueno,1981.29
443,4208,3,Deposito,124.1216641,Bueno,1793.29
443,4208,3,Deposito,230.5981454,Bueno,2505.19
443,4208,3,Deposito,73.87258839,Bueno,912.42
443,4208,3,Deposito,169.8101817,Bueno,2131.56
443,4208,3,Deposito,272.5844916,Malo,3186.52
443,4208,3,Deposito,144.9427512,Regular,1712.72
443,4208,3,Deposito,24.41118219,Bueno,735.96
443,4208,3,Deposito,98.45799259,Malo,1327.19
443,4208,3,Deposito,54.4083206,Bueno,1965.87
443,4208,3,Deposito,214.3377532,Malo,2126.6
443,4208,3,Deposito,82.51010622,Malo,1374.22
443,4208,3,Deposito,111.6283042,Regular,914.22
443,4208,3,Deposito,49.6143931,Regular,1786.85
443,4208,3,Deposito,93.93889314,Bueno,921.3
443,4208,3,Deposito,192.3847848,Malo,3060.87
443,4208,3,Deposito,39.83593062,Bueno,2258.78
443,4208,3,Deposito,167.1323368,Regular,2893.19
443,4208,3,Deposito,68.92150257,Muy Malo,560.03
443,4208,3,Deposito,97.71858029,Bueno,2698.65
443,4208,3,Deposito,117.9363736,Muy Bueno,2097.19
443,4208,3,Deposito,109.3811025,Malo,2288.32
443,4208,3,Deposito,132.6460043,Bueno,520.12
443,4208,3,Deposito,118.6792105,Malo,2431.13
443,4208,3,Deposito,56.44137591,Bueno,941.21
443,4208,3,Deposito,42.36502395,Bueno,1563.19
443,4208,3,Deposito,91.32521521,Muy Malo,1048.3
443,4208,3,Deposito,198.670123,Muy Bueno,1933.14
443,4208,3,Deposito,296.0824759,Regular,2704.59
443,4208,3,Deposito,85.64450847,Regular,1144.46
443,4208,3,Deposito,103.4152378,Bueno,2599.88
443,4208,3,Deposito,178.206605,Regular,1348.18
443,4208,3,Deposito,100.193784,Malo,2111.21
443,4208,3,Deposito,270.5009862,Regular,2477.72
443,4208,3,Deposito,143.9126794,Bueno,1738.45
443,4208,3,Deposito,98.71975859,Muy Malo,970.22
443,4208,3,Deposito,66.5699422,Muy Bueno,2391.09
443,4208,3,Deposito,65.38667716,Muy Malo,706.92
443,4208,3,Deposito,136.4062744,Muy Malo,1246.88
443,4208,3,Deposito,243.5226225,Bueno,2249.48
443,4208,3,Deposito,87.71130408,Bueno,903.24
443,4208,3,Deposito,108.0691881,Bueno,3012.77
443,4208,3,Deposito,113.7871348,Regular,1000.72
443,4208,3,Deposito,348.6252204,Muy Malo,2270.98
443,4208,3,Deposito,65.33895044,Muy Malo,659.02
443,4208,3,Deposito,34.56017004,Muy Malo,1135.95
443,4208,3,Deposito,82.06950588,Malo,2277.98
443,4208,3,Deposito,251.770967,Bueno,2998.13
443,4208,3,Deposito,214.1788149,Regular,2825.31
443,4208,3,Deposito,267.7060324,Regular,2925.15
443,4208,3,Deposito,60.65202289,Muy Malo,406.3
443,4208,3,Deposito,136.4561645,Malo,2427
443,4208,3,Deposito,31.96919447,Bueno,2186.79
443,4208,3,Deposito,94.44958979,Bueno,2625.03
443,4208,3,Deposito,65.55631186,Malo,396.6
443,4208,3,Deposito,141.5784702,Malo,1829.45
443,4208,3,Deposito,155.165743,Regular,2167.56
443,4208,3,Deposito,221.8045098,Malo,2536.94
443,4208,3,Deposito,203.2291963,Regular,1522.81
443,4208,3,Deposito,85.21766758,Muy Bueno,582.26
443,4208,3,Deposito,136.1557332,Malo,2114.63
443,4208,3,Deposito,155.2132042,Regular,1751.42
443,4208,3,Deposito,301.8899034,Bueno,2447.73
443,4208,3,Deposito,254.5162782,Bueno,3002.68
443,4208,3,Deposito,67.73189495,Malo,555.58
443,4208,3,Deposito,91.97595047,Muy Bueno,627.03
443,4208,3,Deposito,149.1631299,Muy Bueno,2183.31
443,4208,3,Deposito,66.28323545,Muy Bueno,1445.99
443,4208,3,Deposito,98.9151287,Malo,692.49
443,4208,3,Deposito,257.7334007,Muy Bueno,1855.89
443,4208,3,Deposito,81.10353721,Malo,2067.14
443,4208,3,Deposito,95.26202987,Bueno,1762.43
443,4208,3,Deposito,100.5915359,Bueno,1652.31
443,4208,3,Deposito,106.7817988,Malo,2132.93
443,4208,3,Deposito,114.6134589,Bueno,2254.62
443,4208,3,Deposito,112.9480703,Regular,1884.46
443,4208,3,Deposito,106.798626,Bueno,1458.39
443,4208,3,Deposito,148.4802072,Regular,2277.63
443,4208,3,Deposito,59.69470577,Muy Bueno,1085.05
443,4208,3,Deposito,112.8092986,Regular,2205.89
443,4208,3,Deposito,135.8446832,Bueno,2239.68
443,4208,3,Deposito,110.7126001,Muy Bueno,1839.5
443,4208,3,Deposito,94.45904759,Muy Malo,2017.03
443,4208,3,Deposito,26.1394726,Bueno,1822.85
443,4208,3,Deposito,94.16474711,Malo,2348.85
443,4208,3,Deposito,91.74767575,Bueno,1040.97
443,4208,3,Deposito,232.35476,Malo,1474.03
443,4208,3,Deposito,120.2989052,Malo,2656.02
443,4208,3,Deposito,94.94863343,Regular,499.69
443,4208,3,Deposito,196.2157207,Bueno,2393.31
443,4208,3,Deposito,183.2356075,Regular,2470.39
443,4208,3,Deposito,138.7002542,Muy Malo,2339.4
443,4208,3,Deposito,129.0659636,Malo,765.18
443,4208,3,Deposito,207.9549521,Muy Bueno,2558.8
443,4208,3,Deposito,47.90956212,Bueno,1974.33
443,4208,3,Deposito,77.94436548,Regular,558.12
443,4208,3,Deposito,129.1132932,Malo,2371.09
443,4208,3,Deposito,172.5361677,Bueno,1377.86
443,4208,3,Deposito,178.2468499,Malo,2134.22
443,4208,3,Deposito,122.606585,Malo,765.55
443,4208,3,Deposito,123.8120604,Regular,2513.09
443,4208,3,Deposito,116.8806245,Muy Malo,2460.16
443,4208,3,Deposito,295.8000584,Muy Bueno,2073.58
443,4208,3,Deposito,98.93466052,Malo,1496.69
443,4208,3,Deposito,179.5597174,Bueno,2093.8
443,4208,3,Deposito,119.831132,Regular,1537.58
443,4208,3,Deposito,73.18182362,Muy Bueno,2056.9
443,4208,3,Deposito,459.9443107,Muy Bueno,3298.1
443,4208,3,Deposito,183.8045017,Regular,2609.31
443,4208,3,Deposito,140.639699,Regular,3762.19
443,4208,3,Deposito,188.7068467,Muy Bueno,1809.22
443,4208,3,Deposito,299.3006804,Regular,2400.64
443,4208,3,Deposito,216.3971937,Bueno,575.07
443,4208,3,Deposito,43.33290567,Bueno,1397.98
443,4208,3,Deposito,125.898887,Muy Malo,2563.85
443,4208,3,Deposito,51.21811859,Malo,969.46
443,4208,3,Deposito,52.22150819,Malo,2045.56
443,4208,3,Deposito,199.3872691,Regular,1635.63
443,4208,3,Deposito,94.09913727,Muy Bueno,2203.27
443,4208,3,Deposito,66.81600622,Muy Bueno,1342.54
443,4208,3,Deposito,244.4539212,Muy Bueno,1946.78
443,4208,3,Deposito,192.0263937,Malo,2029.2
443,4208,3,Deposito,46.29957366,Malo,1891.42
443,4208,3,Deposito,211.2247915,Regular,3394.4
443,4208,3,Deposito,218.5893721,Bueno,3067.32
443,4208,3,Deposito,52.28840615,Regular,2185.79
443,4208,3,Deposito,74.16012137,Muy Malo,2237.82
443,4208,3,Deposito,124.0120462,Muy Malo,2100.92
443,4208,3,Deposito,342.3947017,Malo,3360.18
443,4208,3,Deposito,104.94366,Regular,2104.15
443,4208,3,Deposito,27.94687334,Malo,101.82
443,4208,3,Deposito,275.3984528,Muy Malo,2251.07
443,4208,3,Deposito,46.08209934,Muy Malo,921.96
443,4208,3,Deposito,321.7306009,Bueno,3048.93
443,4208,3,Deposito,143.8252945,Malo,794.99
443,4208,3,Deposito,71.4221263,Muy Bueno,1630.16
443,4208,3,Deposito,329.7376126,Muy Malo,2573.97
443,4208,3,Deposito,42.6565469,Muy Bueno,1165.27
443,4208,3,Deposito,128.0202668,Malo,945.01
443,4208,3,Deposito,172.4341984,Regular,2011.04
443,4208,3,Deposito,89.8650573,Regular,823.6
443,4208,3,Deposito,188.1770292,Muy Malo,3778.92
443,4208,3,Deposito,126.3582184,Muy Bueno,2499.37
443,4208,3,Deposito,198.8662379,Regular,2381.6
443,4208,3,Deposito,71.55304184,Muy Bueno,1089.38
443,4208,3,Deposito,165.6630403,Regular,2195.19
443,4208,3,Deposito,244.7781333,Regular,2029.76
443,4208,3,Deposito,139.6909526,Regular,1518.09
443,4208,3,Deposito,287.4110021,Malo,3275.74
443,4208,3,Deposito,77.58127504,Muy Bueno,2192.98
443,4208,3,Deposito,110.7917358,Muy Malo,1188.52
443,4208,3,Deposito,234.0583802,Bueno,2848.74
443,4208,3,Deposito,39.57278842,Muy Bueno,1684.53
443,4208,3,Deposito,63.67927964,Regular,2050.92
443,4208,3,Deposito,145.466968,Bueno,3237.83
443,4208,3,Deposito,75.4761101,Bueno,2095.91
443,4208,3,Deposito,138.9392307,Malo,596.65
443,4208,3,Deposito,177.5015246,Malo,2286.72
443,4208,3,Deposito,133.7995502,Muy Bueno,2418.49
443,4208,3,Deposito,132.2569252,Muy Malo,1229.15
443,4208,3,Deposito,73.13314301,Muy Malo,2263.67
443,4208,3,Deposito,144.7717261,Regular,2150.81
443,4208,3,Deposito,85.04754949,Malo,2416.43
443,4208,3,Deposito,190.9865838,Muy Malo,2557.14
443,4208,3,Deposito,67.33482482,Bueno,1469.09
443,4208,3,Deposito,231.9468926,Muy Malo,646.61
443,4208,3,Deposito,158.5442023,Muy Bueno,2191.09
443,4208,3,Deposito,129.2946462,Muy Malo,1449.89
443,4208,3,Deposito,41.87250793,Bueno,1853.26
443,4208,3,Deposito,187.6820966,Malo,1396.29
443,4208,3,Deposito,328.0455212,Regular,2159.05
443,4208,3,Deposito,240.9287095,Muy Bueno,2463.8
443,4208,3,Deposito,149.3596093,Regular,2094.93
443,4208,3,Deposito,41.74894724,Muy Malo,2300.63
443,4208,3,Deposito,51.25212845,Regular,366.02
443,4208,3,Deposito,36.75741294,Bueno,1600.53
443,4208,3,Deposito,195.4245432,Regular,2194.61
443,4208,3,Deposito,332.381316,Regular,3222.48
443,4208,3,Deposito,121.6995667,Muy Malo,896.94
443,4208,3,Deposito,80.16598558,Malo,497.76
443,4208,3,Deposito,88.7966865,Muy Malo,875.23
443,4208,3,Deposito,87.15367434,Muy Bueno,2455.72
443,4208,3,Deposito,79.79005847,Bueno,2806.82
443,4208,3,Deposito,160.0331134,Muy Malo,2506.18
443,4208,3,Deposito,85.08594406,Regular,1495.76
443,4208,3,Deposito,57.68791181,Muy Malo,1259.15
443,4208,3,Deposito,63.46439007,Muy Malo,1771.37
443,4208,3,Deposito,91.45736377,Muy Malo,1797.03
443,4208,3,Deposito,57.98610599,Malo,1747.06
443,4208,3,Deposito,40.62398815,Regular,995.25
443,4208,3,Deposito,203.385073,Muy Malo,2018.43
443,4208,3,Deposito,151.5658673,Malo,2670.78
443,4208,3,Deposito,63.24910142,Muy Malo,1817.34
443,4208,3,Deposito,192.7591681,Malo,3653.69
443,4208,3,Deposito,91.09937594,Regular,1225.43
443,4208,3,Deposito,183.8864091,Muy Bueno,2490.71
443,4208,3,Deposito,100.5424544,Muy Bueno,2265.71
443,4208,3,Deposito,105.3027392,Bueno,1514.32
443,4208,3,Deposito,61.04505255,Regular,1458.51
443,4208,3,Deposito,58.55590974,Malo,1561.67
443,4208,3,Deposito,174.9292812,Muy Malo,2680.2
443,4208,3,Deposito,129.6703315,Bueno,2118.76
443,4208,3,Deposito,52.03989756,Malo,1206.12
443,4208,3,Deposito,144.1316011,Malo,2371.45
443,4208,3,Deposito,92.23470672,Bueno,1407.09
443,4208,3,Deposito,39.60029781,Muy Malo,773.33
443,4208,3,Deposito,61.34329934,Bueno,1439.52
443,4208,3,Deposito,62.55439404,Muy Bueno,870.13
443,4208,3,Deposito,47.71575204,Regular,1933.29
443,4208,3,Deposito,85.5031798,Muy Malo,1776.63
443,4208,3,Deposito,150.4816089,Muy Malo,2585.97
443,4208,3,Deposito,220.8384489,Muy Bueno,2514.79
443,4208,3,Deposito,85.15072823,Bueno,1793.5
443,4208,3,Deposito,27.6426467,Malo,1915.7
443,4208,3,Deposito,283.8417,Muy Bueno,2357.36
443,4208,3,Deposito,107.5595467,Muy Malo,2087.26
443,4208,3,Deposito,45.09063869,Malo,1749.5
443,4208,3,Deposito,46.96568894,Bueno,1226.82
443,4208,3,Deposito,83.96311919,Bueno,2606.95
443,4208,3,Deposito,122.4930933,Bueno,2340.09
443,4208,3,Deposito,104.7454332,Bueno,2260.58
443,4208,3,Deposito,236.8077461,Muy Malo,2801.87
443,4208,3,Deposito,70.50895908,Muy Malo,1539.01
443,4208,3,Deposito,73.78101717,Malo,1940.21
443,4208,3,Deposito,37.65684494,Bueno,239.68
443,4208,3,Deposito,144.3998185,Regular,2089.73
443,4208,3,Deposito,99.05392031,Muy Malo,1141.15
443,4208,3,Deposito,81.41922689,Muy Bueno,1483.91
443,4208,3,Deposito,112.1466265,Malo,2000.48
443,4208,3,Deposito,47.66800023,Regular,1700.59
443,4208,3,Deposito,52.18630809,Muy Malo,1593.58
443,4208,3,Deposito,43.60312046,Malo,2022
443,4208,3,Deposito,206.2962457,Malo,1624.3
443,4208,3,Deposito,127.1218801,Malo,1973.95
443,4208,3,Deposito,256.9593795,Muy Malo,2064.68
443,4208,3,Deposito,146.1935237,Muy Malo,2588.07
443,4208,3,Deposito,160.211454,Muy Bueno,1401.08
443,4208,3,Deposito,45.56480224,Bueno,1631.41
443,4208,3,Deposito,299.5139025,Malo,2080.54
443,4208,3,Deposito,107.0224869,Malo,1872.92
443,4208,3,Deposito,172.1290242,Malo,1646.22
443,4208,3,Deposito,235.3614015,Muy Malo,2891.43
443,4208,3,Deposito,135.7420819,Bueno,1639.83
443,4208,3,Deposito,103.0046021,Bueno,1779.13
443,4208,3,Deposito,87.46441333,Bueno,1302.27
443,4208,3,Deposito,84.2371638,Muy Malo,2027.75
443,4208,3,Deposito,76.01116392,Muy Malo,1197.77
443,4208,3,Deposito,34.78923559,Bueno,741.43
443,4208,3,Deposito,153.5997246,Malo,2937.62
443,4208,3,Deposito,153.2665003,Muy Malo,2976.06
443,4208,3,Deposito,56.80502203,Bueno,540.4
443,4208,3,Deposito,203.7087286,Muy Malo,2721.83
443,4208,3,Deposito,81.7607687,Muy Malo,1693.44
443,4208,3,Deposito,91.77315425,Regular,1183.59
443,4208,3,Deposito,90.03349801,Muy Malo,851.5
443,4208,3,Deposito,91.51034883,Muy Malo,799.47
443,4208,3,Deposito,155.3472297,Malo,2916.89
443,4208,3,Deposito,94.95748952,Muy Malo,2371.34
443,4208,3,Deposito,69.96334565,Malo,2147.21
443,4208,3,Deposito,153.9718604,Regular,2436.31
443,4208,3,Deposito,298.4042033,Regular,2176.2
443,4208,3,Deposito,60.56540053,Bueno,1053.13
443,4208,3,Deposito,54.76769975,Bueno,2058.26
443,4208,3,Deposito,118.5864758,Muy Bueno,2042.92
443,4208,3,Deposito,123.9109562,Bueno,1683.06
443,4208,3,Deposito,175.4636213,Bueno,3377.42
443,4208,3,Deposito,135.8621572,Malo,896.58
443,4208,3,Deposito,88.71288224,Bueno,2172.73
443,4208,3,Deposito,215.4979497,Malo,653.4
443,4208,3,Deposito,67.29749945,Muy Malo,1099.58
443,4208,3,Deposito,39.17816549,Muy Malo,2097.86
443,4208,3,Deposito,24.94319034,Regular,2062.54
443,4208,3,Deposito,67.21531216,Regular,692.96
443,4208,3,Deposito,64.53631735,Regular,955.55
443,4208,3,Deposito,176.5971147,Regular,2259.75
443,4208,3,Deposito,285.2049674,Malo,2713.62
443,4208,3,Deposito,97.96897733,Malo,1089.82
443,4208,3,Deposito,126.1708959,Malo,1224.09
443,4208,3,Deposito,113.657952,Bueno,2572.68
443,4208,3,Deposito,56.33957083,Malo,2177.55
443,4208,3,Deposito,140.5464653,Bueno,2074.15
443,4208,3,Deposito,235.0491365,Malo,2133.42
443,4208,3,Deposito,413.7157842,Muy Malo,2952.71
443,4208,3,Deposito,124.7836023,Bueno,2091.61
443,4208,3,Deposito,78.95958884,Malo,523.56
443,4208,3,Deposito,383.1057623,Regular,2886.14
443,4208,3,Deposito,145.190364,Malo,2227.1
443,4208,3,Deposito,42.49134605,Regular,1243.86
443,4208,3,Deposito,212.9687135,Malo,3200.46
443,4208,3,Deposito,58.49502981,Muy Malo,2418.76
443,4208,3,Deposito,73.54080818,Muy Malo,1176.56
443,4208,3,Deposito,54.38003399,Malo,2430.2
443,4208,3,Deposito,82.3863073,Malo,2243.75
443,4208,3,Deposito,179.6967209,Malo,837.24
443,4208,3,Deposito,106.3410788,Bueno,2542.5
443,4208,10,Cobrar cheque (Cta del Bco),65.75523574,Muy Bueno,1170.97
443,4208,10,Cobrar cheque (Cta del Bco),150.9327681,Regular,1882.35
443,4208,10,Cobrar cheque (Cta del Bco),436.5365254,Muy Bueno,3181.64
443,4208,10,Cobrar cheque (Cta del Bco),286.9307617,Bueno,2205.73
443,4208,10,Cobrar cheque (Cta del Bco),80.8568973,Muy Bueno,1113.5
443,4208,10,Cobrar cheque (Cta del Bco),90.37281545,Muy Bueno,537.25
443,4208,10,Cobrar cheque (Cta del Bco),463.3026703,Bueno,2315.63
443,4208,10,Cobrar cheque (Cta del Bco),270.4829396,Bueno,2177.65
443,4208,10,Cobrar cheque (Cta del Bco),117.0754971,Muy Bueno,2501.31
443,4208,10,Cobrar cheque (Cta del Bco),170.2920076,Regular,1354.37
443,4208,10,Cobrar cheque (Cta del Bco),153.068178,Bueno,2692.78
443,4208,10,Cobrar cheque (Cta del Bco),109.9225764,Muy Bueno,1420.43
443,4208,10,Cobrar cheque (Cta del Bco),261.2721836,Bueno,2642.34
443,4208,10,Cobrar cheque (Cta del Bco),154.4690766,Muy Bueno,1576.61
443,4208,10,Cobrar cheque (Cta del Bco),99.65357439,Muy Bueno,621.95
443,4208,10,Cobrar cheque (Cta del Bco),187.0066694,Muy Bueno,954.41
443,4208,10,Cobrar cheque (Cta del Bco),196.1235096,Bueno,2636.73
443,4208,10,Cobrar cheque (Cta del Bco),185.9450702,Bueno,2852.63
443,4208,10,Cobrar cheque (Cta del Bco),113.2649546,Regular,2346.96
443,4208,10,Cobrar cheque (Cta del Bco),96.77376146,Muy Bueno,2545.02
443,4208,10,Cobrar cheque (Cta del Bco),216.536335,Regular,3450.33
443,4208,10,Cobrar cheque (Cta del Bco),197.3825413,Bueno,3247.03
443,4208,10,Cobrar cheque (Cta del Bco),156.529166,Regular,1405.1
443,4208,10,Cobrar cheque (Cta del Bco),175.8382456,Regular,2843.64
443,4208,10,Cobrar cheque (Cta del Bco),169.6581335,Regular,1162.6
443,4208,10,Cobrar cheque (Cta del Bco),455.9442459,Bueno,2990.39
443,4208,10,Cobrar cheque (Cta del Bco),218.369801,Muy Bueno,2537.98
443,4208,10,Cobrar cheque (Cta del Bco),86.05145875,Bueno,1090.53
443,4208,10,Cobrar cheque (Cta del Bco),183.4690312,Muy Bueno,1556.89
443,4208,10,Cobrar cheque (Cta del Bco),403.1899756,Bueno,2638.69
443,4208,10,Cobrar cheque (Cta del Bco),150.8326046,Muy Bueno,2109.08
443,4208,10,Cobrar cheque (Cta del Bco),67.77810658,Bueno,1434.63
443,4208,10,Cobrar cheque (Cta del Bco),191.4194852,Bueno,2493.19
443,4208,10,Cobrar cheque (Cta del Bco),135.2971304,Muy Bueno,2924.84
443,4208,10,Cobrar cheque (Cta del Bco),235.7218835,Bueno,1946.85
443,4208,10,Cobrar cheque (Cta del Bco),187.5874334,Bueno,2305.84
443,4208,10,Cobrar cheque (Cta del Bco),123.7134155,Muy Bueno,2884.75
443,4208,10,Cobrar cheque (Cta del Bco),613.8036546,Muy Bueno,5608.11
443,4208,10,Cobrar cheque (Cta del Bco),93.16348425,Muy Bueno,2569.85
443,4208,10,Cobrar cheque (Cta del Bco),415.3516618,Muy Bueno,2854.9
443,4208,10,Cobrar cheque (Cta del Bco),202.6311723,Regular,662.13
443,4208,10,Cobrar cheque (Cta del Bco),45.00254619,Bueno,1477.74
443,4208,10,Cobrar cheque (Cta del Bco),140.3272059,Bueno,2086.01
443,4208,10,Cobrar cheque (Cta del Bco),320.3188588,Muy Bueno,2985.21
443,4208,10,Cobrar cheque (Cta del Bco),160.4628878,Regular,1656.04
443,4208,10,Cobrar cheque (Cta del Bco),314.9691269,Bueno,2953.91
443,4208,10,Cobrar cheque (Cta del Bco),143.7433564,Muy Bueno,1690.19
443,4208,10,Cobrar cheque (Cta del Bco),363.7749086,Regular,2609.63
443,4208,10,Cobrar cheque (Cta del Bco),158.3158042,Bueno,2763.42
443,4208,10,Cobrar cheque (Cta del Bco),92.87770204,Muy Bueno,1875.65
443,4208,10,Cobrar cheque (Cta del Bco),297.7885335,Muy Bueno,2763.05
443,4208,10,Cobrar cheque (Cta del Bco),232.1800583,Bueno,2019
443,4208,10,Cobrar cheque (Cta del Bco),302.7238875,Muy Bueno,3134.66
443,4208,10,Cobrar cheque (Cta del Bco),215.6685134,Bueno,2255.56
443,4208,10,Cobrar cheque (Cta del Bco),106.7006446,Muy Bueno,1906.87
443,4208,10,Cobrar cheque (Cta del Bco),293.4102907,Muy Bueno,3258.18
443,4208,10,Cobrar cheque (Cta del Bco),108.7229826,Muy Bueno,2174.76
443,4208,10,Cobrar cheque (Cta del Bco),56.10266079,Bueno,1018.46
443,4208,10,Cobrar cheque (Cta del Bco),146.2870065,Regular,2023.92
443,4208,10,Cobrar cheque (Cta del Bco),358.8752973,Regular,3207.02
443,4208,10,Cobrar cheque (Cta del Bco),138.5734136,Muy Bueno,2504.44
443,4208,10,Cobrar cheque (Cta del Bco),148.0960137,Muy Bueno,1739.25
443,4208,10,Cobrar cheque (Cta del Bco),274.7322486,Bueno,2480.97
443,4208,10,Cobrar cheque (Cta del Bco),315.5131226,Bueno,2708.92
443,4208,10,Cobrar cheque (Cta del Bco),237.1233273,Regular,2827.25
443,4208,10,Cobrar cheque (Cta del Bco),210.1408745,Bueno,2049.55
443,4208,10,Cobrar cheque (Cta del Bco),64.94401459,Muy Bueno,532.28
443,4208,10,Cobrar cheque (Cta del Bco),175.6109493,Bueno,1203.13
443,4208,10,Cobrar cheque (Cta del Bco),122.9986574,Muy Bueno,1717.48
443,4208,10,Cobrar cheque (Cta del Bco),123.6085761,Muy Bueno,1159.86
443,4208,10,Cobrar cheque (Cta del Bco),129.1681226,Muy Bueno,1184.5
443,4208,10,Cobrar cheque (Cta del Bco),69.00674467,Muy Bueno,766.96
443,4208,10,Cobrar cheque (Cta del Bco),269.6983748,Muy Bueno,2879.14
443,4208,10,Cobrar cheque (Cta del Bco),245.2785376,Regular,2428.58
443,4208,10,Cobrar cheque (Cta del Bco),106.0650609,Muy Bueno,1386.53
443,4208,10,Cobrar cheque (Cta del Bco),194.5450637,Bueno,2352.05
