Sucursal;Cajero;ID_Transaccion;Transaccion;Tiempo_Servicio_seg;Satisfaccion
443;4208;3;Deposito;46;Malo
443;4208;3;Deposito;46;Bueno
443;4208;3;Deposito;46;Malo
443;4208;3;Deposito;46;Muy Bueno
443;4208;3;Deposito;46;Bueno
443;4208;3;Deposito;46;Muy Bueno
443;4208;3;Deposito;46;Bueno
443;4208;3;Deposito;46;Muy Bueno
443;4208;3;Deposito;46;Muy Malo
443;4208;3;Deposito;46;Regular
443;4208;3;Deposito;46;Bueno
443;4208;3;Deposito;46;Muy Bueno
443;4208;3;Deposito;46;Muy Bueno
443;4208;3;Deposito;46;Muy Bueno
443;4208;3;Deposito;46;Regular
443;4208;3;Deposito;46;Muy Bueno
443;4208;3;Deposito;46;Muy Bueno
443;4208;3;Deposito;46;Bueno
443;4208;3;Deposito;46;Bueno
443;4208;3;Deposito;46;Malo
443;4208;3;Deposito;46;Bueno
443;4208;3;Deposito;46;Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Malo
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Muy Malo
443;4208;3;Deposito;47;Muy Malo
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Bueno
443;4208;3;Deposito;47;Muy Malo
443;4208;3;Deposito;47;Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Muy Malo
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Regular
443;4208;3;Deposito;47;Bueno
443;4208;3;Deposito;47;Bueno
443;4208;3;Deposito;47;Muy Malo
443;4208;3;Deposito;47;Regular
443;4208;3;Deposito;47;Regular
443;4208;3;Deposito;47;Regular
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Malo
443;4208;3;Deposito;47;Malo
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Malo
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Bueno
443;4208;3;Deposito;47;Malo
443;4208;3;Deposito;47;Regular
443;4208;3;Deposito;47;Muy Malo
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Bueno
443;4208;3;Deposito;47;Malo
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;47;Muy Bueno
443;4208;3;Deposito;48;Muy Malo
443;4208;3;Deposito;48;Muy Malo
443;4208;3;Deposito;48;Malo
443;4208;3;Deposito;48;Regular
443;4208;3;Deposito;48;Regular
443;4208;3;Deposito;48;Regular
443;4208;3;Deposito;48;Bueno
443;4208;3;Deposito;48;Muy Bueno
443;4208;3;Deposito;48;Regular
443;4208;3;Deposito;48;Bueno
443;4208;3;Deposito;48;Muy Bueno
443;4208;3;Deposito;48;Muy Malo
443;4208;3;Deposito;48;Bueno
443;4208;3;Deposito;48;Malo
443;4208;3;Deposito;48;Bueno
443;4208;3;Deposito;48;Malo
443;4208;3;Deposito;48;Malo
443;4208;3;Deposito;48;Muy Bueno
443;4208;3;Deposito;48;Malo
443;4208;3;Deposito;48;Muy Malo
443;4208;3;Deposito;48;Muy Bueno
443;4208;3;Deposito;48;Bueno
443;4208;3;Deposito;48;Bueno
443;4208;3;Deposito;48;Muy Malo
443;4208;3;Deposito;48;Regular
443;4208;3;Deposito;48;Muy Bueno
443;4208;3;Deposito;48;Malo
443;4208;3;Deposito;48;Muy Bueno
443;4208;3;Deposito;48;Malo
443;4208;3;Deposito;48;Regular
443;4208;3;Deposito;48;Malo
443;4208;3;Deposito;48;Malo
443;4208;3;Deposito;48;Muy Bueno
443;4208;3;Deposito;48;Muy Bueno
443;4208;3;Deposito;49;Bueno
443;4208;3;Deposito;49;Muy Malo
443;4208;3;Deposito;49;Muy Malo
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Bueno
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Malo
443;4208;3;Deposito;49;Bueno
443;4208;3;Deposito;49;Regular
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Regular
443;4208;3;Deposito;49;Regular
443;4208;3;Deposito;49;Bueno
443;4208;3;Deposito;49;Malo
443;4208;3;Deposito;49;Regular
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Malo
443;4208;3;Deposito;49;Muy Malo
443;4208;3;Deposito;49;Malo
443;4208;3;Deposito;49;Muy Malo
443;4208;3;Deposito;49;Malo
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Bueno
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Bueno
443;4208;3;Deposito;49;Muy Bueno
443;4208;3;Deposito;49;Regular
443;4208;3;Deposito;49;Bueno
443;4208;3;Deposito;49;Bueno
443;4208;3;Deposito;49;Malo
443;4208;3;Deposito;49;Bueno
443;4208;3;Deposito;49;Malo
443;4208;3;Deposito;49;Malo
443;4208;3;Deposito;49;Muy Malo
443;4208;3;Deposito;50;Muy Malo
443;4208;3;Deposito;50;Bueno
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Regular
443;4208;3;Deposito;50;Muy Malo
443;4208;3;Deposito;50;Malo
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Muy Malo
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Bueno
443;4208;3;Deposito;50;Regular
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Malo
443;4208;3;Deposito;50;Regular
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Bueno
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Malo
443;4208;3;Deposito;50;Malo
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Malo
443;4208;3;Deposito;50;Regular
443;4208;3;Deposito;50;Regular
443;4208;3;Deposito;50;Bueno
443;4208;3;Deposito;50;Malo
443;4208;3;Deposito;50;Bueno
443;4208;3;Deposito;50;Bueno
443;4208;3;Deposito;50;Malo
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Regular
443;4208;3;Deposito;50;Bueno
443;4208;3;Deposito;50;Malo
443;4208;3;Deposito;50;Regular
443;4208;3;Deposito;50;Bueno
443;4208;3;Deposito;50;Regular
443;4208;3;Deposito;50;Regular
443;4208;3;Deposito;50;Muy Bueno
443;4208;3;Deposito;50;Bueno
443;4208;3;Deposito;51;Muy Bueno
443;4208;3;Deposito;51;Malo
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Regular
443;4208;3;Deposito;51;Muy Bueno
443;4208;3;Deposito;51;Muy Bueno
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Muy Malo
443;4208;3;Deposito;51;Malo
443;4208;3;Deposito;51;Muy Malo
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Muy Bueno
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Malo
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Regular
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Muy Bueno
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Malo
443;4208;3;Deposito;51;Regular
443;4208;3;Deposito;51;Malo
443;4208;3;Deposito;51;Muy Bueno
443;4208;3;Deposito;51;Malo
443;4208;3;Deposito;51;Muy Bueno
443;4208;3;Deposito;51;Regular
443;4208;3;Deposito;51;Muy Bueno
443;4208;3;Deposito;51;Malo
443;4208;3;Deposito;51;Regular
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Muy Bueno
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;51;Bueno
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Muy Bueno
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Muy Bueno
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Muy Bueno
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Muy Bueno
443;4208;3;Deposito;52;Muy Bueno
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Malo
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Bueno
443;4208;3;Deposito;52;Muy Bueno
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Malo
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Muy Malo
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Muy Malo
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;52;Muy Malo
443;4208;3;Deposito;52;Malo
443;4208;3;Deposito;52;Malo
443;4208;3;Deposito;52;Muy Malo
443;4208;3;Deposito;52;Malo
443;4208;3;Deposito;52;Malo
443;4208;3;Deposito;52;Regular
443;4208;3;Deposito;53;Malo
443;4208;3;Deposito;53;Regular
443;4208;3;Deposito;53;Bueno
443;4208;3;Deposito;53;Muy Malo
443;4208;3;Deposito;53;Bueno
443;4208;3;Deposito;53;Muy Malo
443;4208;3;Deposito;53;Bueno
443;4208;3;Deposito;53;Muy Malo
443;4208;3;Deposito;53;Malo
443;4208;3;Deposito;53;Bueno
443;4208;3;Deposito;53;Muy Bueno
443;4208;3;Deposito;53;Muy Bueno
443;4208;3;Deposito;53;Muy Bueno
443;4208;3;Deposito;53;Regular
443;4208;3;Deposito;53;Muy Malo
443;4208;3;Deposito;53;Muy Bueno
443;4208;3;Deposito;53;Muy Malo
443;4208;3;Deposito;53;Regular
443;4208;3;Deposito;53;Bueno
443;4208;3;Deposito;53;Bueno
443;4208;3;Deposito;53;Bueno
443;4208;3;Deposito;53;Bueno
443;4208;3;Deposito;54;Regular
443;4208;3;Deposito;54;Regular
443;4208;3;Deposito;54;Bueno
443;4208;3;Deposito;54;Muy Bueno
443;4208;3;Deposito;54;Bueno
443;4208;3;Deposito;54;Malo
443;4208;3;Deposito;54;Bueno
443;4208;3;Deposito;54;Malo
443;4208;3;Deposito;54;Muy Bueno
443;4208;3;Deposito;54;Malo
443;4208;3;Deposito;54;Malo
443;4208;3;Deposito;54;Bueno
443;4208;3;Deposito;54;Muy Malo
443;4208;3;Deposito;54;Malo
443;4208;3;Deposito;54;Bueno
443;4208;3;Deposito;54;Bueno
443;4208;3;Deposito;54;Malo
443;4208;3;Deposito;54;Muy Bueno
443;4208;3;Deposito;54;Muy Bueno
443;4208;3;Deposito;54;Regular
443;4208;3;Deposito;54;Malo
443;4208;3;Deposito;54;Muy Malo
443;4208;3;Deposito;54;Malo
443;4208;3;Deposito;54;Muy Bueno
443;4208;3;Deposito;54;Bueno
443;4208;3;Deposito;54;Bueno
443;4208;3;Deposito;54;Muy Bueno
443;4208;3;Deposito;54;Bueno
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Muy Bueno
443;4208;3;Deposito;55;Muy Malo
443;4208;3;Deposito;55;Muy Bueno
443;4208;3;Deposito;55;Muy Bueno
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Malo
443;4208;3;Deposito;55;Regular
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Malo
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Malo
443;4208;3;Deposito;55;Malo
443;4208;3;Deposito;55;Regular
443;4208;3;Deposito;55;Regular
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;55;Malo
443;4208;3;Deposito;55;Bueno
443;4208;3;Deposito;56;Regular
443;4208;3;Deposito;56;Muy Malo
443;4208;3;Deposito;56;Bueno
443;4208;3;Deposito;56;Muy Bueno
443;4208;3;Deposito;56;Malo
443;4208;3;Deposito;56;Bueno
443;4208;3;Deposito;56;Malo
443;4208;3;Deposito;56;Bueno
443;4208;3;Deposito;56;Bueno
443;4208;3;Deposito;56;Muy Malo
443;4208;3;Deposito;56;Muy Bueno
443;4208;3;Deposito;56;Regular
443;4208;3;Deposito;56;Regular
443;4208;3;Deposito;56;Bueno
443;4208;3;Deposito;56;Regular
443;4208;3;Deposito;56;Malo
443;4208;3;Deposito;56;Regular
443;4208;3;Deposito;56;Bueno
443;4208;3;Deposito;56;Muy Malo
443;4208;3;Deposito;56;Muy Bueno
443;4208;3;Deposito;56;Muy Malo
443;4208;3;Deposito;56;Muy Malo
443;4208;3;Deposito;56;Bueno
443;4208;3;Deposito;56;Bueno
443;4208;3;Deposito;56;Bueno
443;4208;3;Deposito;56;Regular
443;4208;3;Deposito;56;Muy Malo
443;4208;3;Deposito;57;Muy Malo
443;4208;3;Deposito;57;Muy Malo
443;4208;3;Deposito;57;Malo
443;4208;3;Deposito;57;Bueno
443;4208;3;Deposito;57;Regular
443;4208;3;Deposito;57;Regular
443;4208;3;Deposito;57;Muy Malo
443;4208;3;Deposito;57;Malo
443;4208;3;Deposito;57;Bueno
443;4208;3;Deposito;57;Bueno
443;4208;3;Deposito;57;Malo
443;4208;3;Deposito;57;Malo
443;4208;3;Deposito;57;Regular
443;4208;3;Deposito;57;Malo
443;4208;3;Deposito;57;Regular
443;4208;3;Deposito;57;Muy Bueno
443;4208;3;Deposito;57;Malo
443;4208;3;Deposito;57;Regular
443;4208;3;Deposito;58;Bueno
443;4208;3;Deposito;58;Bueno
443;4208;3;Deposito;58;Malo
443;4208;3;Deposito;58;Muy Bueno
443;4208;3;Deposito;58;Muy Bueno
443;4208;3;Deposito;58;Muy Bueno
443;4208;3;Deposito;58;Malo
443;4208;3;Deposito;58;Muy Bueno
443;4208;3;Deposito;58;Malo
443;4208;3;Deposito;58;Bueno
443;4208;3;Deposito;58;Bueno
443;4208;3;Deposito;58;Malo
443;4208;3;Deposito;58;Bueno
443;4208;3;Deposito;58;Regular
443;4208;3;Deposito;58;Bueno
443;4208;3;Deposito;58;Regular
443;4208;3;Deposito;58;Muy Bueno
443;4208;3;Deposito;58;Regular
443;4208;3;Deposito;58;Bueno
443;4208;3;Deposito;59;Muy Bueno
443;4208;3;Deposito;59;Muy Malo
443;4208;3;Deposito;59;Bueno
443;4208;3;Deposito;59;Malo
443;4208;3;Deposito;59;Bueno
443;4208;3;Deposito;59;Malo
443;4208;3;Deposito;59;Malo
443;4208;3;Deposito;59;Regular
443;4208;3;Deposito;59;Bueno
443;4208;3;Deposito;59;Regular
443;4208;3;Deposito;59;Muy Malo
443;4208;3;Deposito;59;Malo
443;4208;3;Deposito;59;Muy Bueno
443;4208;3;Deposito;59;Bueno
443;4208;3;Deposito;59;Regular
443;4208;3;Deposito;59;Malo
443;4208;3;Deposito;59;Bueno
443;4208;3;Deposito;59;Malo
443;4208;3;Deposito;59;Malo
443;4208;3;Deposito;59;Regular
443;4208;3;Deposito;60;Muy Malo
443;4208;3;Deposito;60;Muy Bueno
443;4208;3;Deposito;60;Malo
443;4208;3;Deposito;60;Bueno
443;4208;3;Deposito;60;Regular
443;4208;3;Deposito;60;Muy Bueno
443;4208;3;Deposito;60;Muy Bueno
443;4208;3;Deposito;60;Regular
443;4208;3;Deposito;60;Regular
443;4208;3;Deposito;60;Muy Bueno
443;4208;3;Deposito;60;Regular
443;4208;3;Deposito;60;Bueno
443;4208;3;Deposito;60;Bueno
443;4208;3;Deposito;61;Muy Malo
443;4208;3;Deposito;61;Malo
443;4208;3;Deposito;61;Malo
443;4208;3;Deposito;61;Regular
443;4208;3;Deposito;61;Muy Bueno
443;4208;3;Deposito;61;Muy Bueno
443;4208;3;Deposito;61;Muy Bueno
443;4208;3;Deposito;61;Malo
443;4208;3;Deposito;61;Malo
443;4208;3;Deposito;61;Regular
443;4208;3;Deposito;61;Bueno
443;4208;3;Deposito;61;Regular
443;4208;3;Deposito;61;Muy Malo
443;4208;3;Deposito;61;Muy Malo
443;4208;3;Deposito;62;Malo
443;4208;3;Deposito;62;Regular
443;4208;3;Deposito;62;Malo
443;4208;3;Deposito;62;Muy Malo
443;4208;3;Deposito;62;Muy Malo
443;4208;3;Deposito;62;Bueno
443;4208;3;Deposito;62;Malo
443;4208;3;Deposito;62;Muy Bueno
443;4208;3;Deposito;62;Muy Malo
443;4208;3;Deposito;62;Muy Bueno
443;4208;3;Deposito;62;Malo
443;4208;3;Deposito;62;Regular
443;4208;3;Deposito;62;Regular
443;4208;3;Deposito;62;Muy Malo
443;4208;3;Deposito;62;Muy Bueno
443;4208;3;Deposito;63;Regular
443;4208;3;Deposito;63;Muy Bueno
443;4208;3;Deposito;63;Regular
443;4208;3;Deposito;63;Regular
443;4208;3;Deposito;63;Regular
443;4208;3;Deposito;63;Malo
443;4208;3;Deposito;63;Muy Bueno
443;4208;3;Deposito;63;Muy Malo
443;4208;3;Deposito;63;Bueno
443;4208;3;Deposito;63;Muy Bueno
443;4208;3;Deposito;63;Regular
443;4208;3;Deposito;63;Bueno
443;4208;3;Deposito;63;Bueno
443;4208;3;Deposito;63;Malo
443;4208;3;Deposito;63;Malo
443;4208;3;Deposito;63;Muy Bueno
443;4208;3;Deposito;63;Muy Malo
443;4208;3;Deposito;63;Muy Malo
443;4208;3;Deposito;64;Regular
443;4208;3;Deposito;64;Malo
443;4208;3;Deposito;64;Muy Malo
443;4208;3;Deposito;64;Bueno
443;4208;3;Deposito;64;Muy Malo
443;4208;3;Deposito;64;Muy Bueno
443;4208;3;Deposito;64;Muy Malo
443;4208;3;Deposito;64;Bueno
443;4208;3;Deposito;64;Malo
443;4208;3;Deposito;64;Regular
443;4208;3;Deposito;64;Muy Bueno
443;4208;3;Deposito;64;Regular
443;4208;3;Deposito;64;Muy Malo
443;4208;3;Deposito;64;Regular
443;4208;3;Deposito;65;Bueno
443;4208;3;Deposito;65;Regular
443;4208;3;Deposito;65;Regular
443;4208;3;Deposito;65;Muy Malo
443;4208;3;Deposito;65;Malo
443;4208;3;Deposito;65;Muy Malo
443;4208;3;Deposito;65;Muy Bueno
443;4208;3;Deposito;65;Bueno
443;4208;3;Deposito;65;Muy Malo
443;4208;3;Deposito;66;Regular
443;4208;3;Deposito;66;Muy Malo
443;4208;3;Deposito;66;Muy Malo
443;4208;3;Deposito;66;Muy Malo
443;4208;3;Deposito;66;Malo
443;4208;3;Deposito;66;Regular
443;4208;3;Deposito;66;Muy Malo
443;4208;3;Deposito;67;Malo
443;4208;3;Deposito;67;Muy Malo
443;4208;3;Deposito;67;Malo
443;4208;3;Deposito;67;Regular
443;4208;3;Deposito;67;Muy Bueno
443;4208;3;Deposito;67;Muy Bueno
443;4208;3;Deposito;67;Bueno
443;4208;3;Deposito;67;Regular
443;4208;3;Deposito;67;Malo
443;4208;3;Deposito;68;Muy Malo
443;4208;3;Deposito;68;Bueno
443;4208;3;Deposito;68;Malo
443;4208;3;Deposito;68;Malo
443;4208;3;Deposito;68;Bueno
443;4208;3;Deposito;68;Muy Malo
443;4208;3;Deposito;68;Bueno
443;4208;3;Deposito;68;Muy Bueno
443;4208;3;Deposito;68;Regular
443;4208;3;Deposito;69;Muy Malo
443;4208;3;Deposito;69;Muy Malo
443;4208;3;Deposito;69;Muy Bueno
443;4208;3;Deposito;70;Bueno
443;4208;3;Deposito;70;Malo
443;4208;3;Deposito;70;Muy Bueno
443;4208;3;Deposito;70;Muy Malo
443;4208;3;Deposito;70;Malo
443;4208;3;Deposito;71;Bueno
443;4208;3;Deposito;71;Bueno
443;4208;3;Deposito;71;Bueno
443;4208;3;Deposito;71;Bueno
443;4208;3;Deposito;71;Muy Malo
443;4208;3;Deposito;71;Muy Malo
443;4208;3;Deposito;71;Malo
443;4208;3;Deposito;71;Bueno
443;4208;3;Deposito;71;Regular
443;4208;3;Deposito;71;Muy Malo
443;4208;3;Deposito;72;Muy Bueno
443;4208;3;Deposito;72;Malo
443;4208;3;Deposito;72;Regular
443;4208;3;Deposito;72;Muy Malo
443;4208;3;Deposito;73;Malo
443;4208;3;Deposito;73;Malo
443;4208;3;Deposito;73;Malo
443;4208;3;Deposito;74;Muy Malo
443;4208;3;Deposito;74;Muy Malo
443;4208;3;Deposito;74;Muy Bueno
443;4208;3;Deposito;75;Bueno
443;4208;3;Deposito;75;Malo
443;4208;3;Deposito;75;Malo
443;4208;3;Deposito;75;Malo
443;4208;3;Deposito;75;Muy Malo
443;4208;3;Deposito;76;Bueno
443;4208;3;Deposito;76;Bueno
443;4208;3;Deposito;77;Bueno
443;4208;3;Deposito;78;Muy Malo
443;4208;3;Deposito;79;Muy Malo
443;4208;3;Deposito;79;Bueno
443;4208;3;Deposito;79;Malo
443;4208;3;Deposito;79;Muy Malo
443;4208;3;Deposito;80;Bueno
443;4208;3;Deposito;80;Muy Malo
443;4208;3;Deposito;80;Muy Malo
443;4208;3;Deposito;82;Regular
443;4208;3;Deposito;82;Muy Malo
443;4208;3;Deposito;82;Muy Malo
443;4208;3;Deposito;84;Malo
443;4208;3;Deposito;84;Muy Malo
443;4208;3;Deposito;84;Malo
443;4208;3;Deposito;85;Regular
443;4208;3;Deposito;85;Regular
443;4208;3;Deposito;86;Bueno
443;4208;3;Deposito;86;Bueno
443;4208;3;Deposito;86;Muy Bueno
443;4208;3;Deposito;87;Bueno
443;4208;3;Deposito;88;Bueno
443;4208;3;Deposito;88;Malo
443;4208;3;Deposito;89;Bueno
443;4208;3;Deposito;89;Malo
443;4208;3;Deposito;90;Muy Malo
443;4208;3;Deposito;90;Muy Malo
443;4208;3;Deposito;90;Regular
443;4208;3;Deposito;90;Regular
443;4208;3;Deposito;91;Regular
443;4208;3;Deposito;94;Regular
443;4208;3;Deposito;94;Malo
443;4208;3;Deposito;95;Malo
443;4208;3;Deposito;95;Malo
443;4208;3;Deposito;96;Bueno
443;4208;3;Deposito;96;Malo
443;4208;3;Deposito;104;Bueno
443;4208;3;Deposito;105;Malo
443;4208;3;Deposito;106;Muy Malo
443;4208;3;Deposito;106;Bueno
443;4208;3;Deposito;109;Malo
443;4208;3;Deposito;109;Regular
443;4208;3;Deposito;110;Malo
443;4208;3;Deposito;113;Regular
443;4208;3;Deposito;113;Malo
443;4208;3;Deposito;114;Muy Malo
443;4208;3;Deposito;126;Muy Malo
443;4208;3;Deposito;138;Malo
443;4208;3;Deposito;141;Malo
443;4208;3;Deposito;161;Malo
443;4208;3;Deposito;186;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);36;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);36;Regular
443;4208;10;Cobrar cheque (Cta del Bco);36;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Regular
443;4208;10;Cobrar cheque (Cta del Bco);37;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Regular
443;4208;10;Cobrar cheque (Cta del Bco);37;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Regular
443;4208;10;Cobrar cheque (Cta del Bco);37;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Regular
443;4208;10;Cobrar cheque (Cta del Bco);37;Regular
443;4208;10;Cobrar cheque (Cta del Bco);37;Regular
443;4208;10;Cobrar cheque (Cta del Bco);37;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);37;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Regular
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Regular
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Regular
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Regular
443;4208;10;Cobrar cheque (Cta del Bco);38;Regular
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Regular
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Bueno
443;4208;10;Cobrar cheque (Cta del Bco);38;Muy Bueno
